한글,영어,일어
접착제,cement,
씨멘트 몰타르,cement mortar,
교착,cementation,
씨멘트 접착,cementation,
교착,cementation,
씨멘트 접착,cementation,
중심 거리,center distance,
중심 주파수,center frequency,
섭씨 눈금,centigrade scale,
온도 눈금,centigrade scale,
섭씨 눈금,centigrade scale,
온도 눈금,centigrade scale,
중앙 차분,central difference,
중아 난방,central heating,
중추 대사 경로,central metabolic pathway,
집중 제어,centralized control,
원실 가속 수,centrifugal acceleration number,
원심 분무기,centrifugal atomizer,
원심 송풍기,centrifugal blower,
원심 제동장치,centrifugal brake,
원심력 주소,centrifugal casting,
원심 분급기,centrifugal classifier,
원심 압축기,centrifugal compressor,
원심 탈수기,centrifugal dehydrator,
원심 확산기,centrifugal diffuser,
원심 일그러짐,centrifugal distortion,
원심 효과,centrifugal effect,
원심 추출기,centrifugal extractor,
원심 송풍기,centrifugal fan,
원심력 장,centrifugal field,
원심 여과기,centrifugal filter,
원심 여과,centrifugal filtration,
원심 가스 세척기,centrifugal gas washer,
원심 탈수기,centrifugal hydroextractor,
원심 분쇄기,centrifugal mill,
원심 분자 증류기,centrifugal molecular still,
원심 푸레,centrifugal pump,
원심 펌프,centrifugal pump,
원심 푸레,centrifugal pump,
원심 펌프,centrifugal pump,
원심 침강,centrifugal sedimentation,
원심 분리,centrifugal sedimentation,
원심 침강,centrifugal sedimentation,
원심 분리,centrifugal sedimentation,
원심 침강기,centrifugal settler,
원심 침강,centrifugal settling,
원심분리,centrifugation,
원심분리법,centrifugation,
원심분리,centrifugation,
원심분리법,centrifugation,
원심 분리기,centrifuge,
원심력화,centrifuging,
원심분리,centrifuging,
원심력화,centrifuging,
원심분리,centrifuging,
원심 분리기,centrigugal separator,
쎄라믹,ceramic,
쎄라믹 공학,ceramic engineering,
요업 공학,ceramic engineering,
쎄라믹 공학,ceramic engineering,
요업 공학,ceramic engineering,
쎄라믹 섬유,ceramic fiber,
쎄라믹 충전물,ceramic packing,
쎄라믹 충전,ceramic packing,
쎄라믹 충전물,ceramic packing,
쎄라믹 충전,ceramic packing,
쎄라믹 내화물질,ceramic refractory,
쎄라믹 내화물,ceramic refractory,
쎄라믹 내화물질,ceramic refractory,
쎄라믹 내화물,ceramic refractory,
쎄라믹,ceramics,
요업제품,ceramics,
쎄라믹,ceramics,
요업제품,ceramics,
사슬,chain,
연쇄,chain,
체인,chain,
췌인,chain,
사슬,chain,
연쇄,chain,
체인,chain,
췌인,chain,
사슬,chain,
연쇄,chain,
체인,chain,
췌인,chain,
사슬,chain,
연쇄,chain,
체인,chain,
췌인,chain,
사슬 블,chain block,
사슬 가지화,chain branching,
사슬 운반체,chain carrier,
연쇄 화학 반응,chain chemical reaction,
사슬 결합,chain cohesion,
사슬 접학,chain cohesion,
사슬 결합,chain cohesion,
사슬 접학,chain cohesion,
사슬 형태,chain conformation,
사슬 콘베이어,chain conveyer,
사슬 구동,chain drive,
사슬 늘림,chain extension,
사슬 유연성,chain flexibility,
사슬 접힘,chain folding,
체인 감아올리개,chain hoist,
체인 호이스크,chain hoist,
췌인 감아올리개,chain hoist,
췌인 호이chain hoist,
체인 감아올리개,chain hoist,
체인 호이스크,chain hoist,
췌인 감아올리개,chain hoist,
췌인 호이chain hoist,
체인 감아올리개,chain hoist,
체인 호이스크,chain hoist,
췌인 감아올리개,chain hoist,
췌인 호이chain hoist,
체인 감아올리개,chain hoist,
체인 호이스크,chain hoist,
췌인 감아올리개,chain hoist,
췌인 호이chain hoist,
사슬 개시 반응,chain initiation reaction,
연쇄 개시 반응,chain initiation reaction,
사슬 개시 반응,chain initiation reaction,
연쇄 개시 반응,chain initiation reaction,
사슬 길이,chain length,
체인 윤활,chain lubrication,
췌인 윤활,chain lubrication,
체인 윤활,chain lubrication,
췌인 윤활,chain lubrication,
연쇄 중합,chain polymerization,
연쇄 중합반응,chain polymerization,
연쇄 중합,chain polymerization,
연쇄 중합반응,chain polymerization,
연쇄 전파 반응,chain propagation reaction,
사슬 전파 반응,chain propagation reaction,
연쇄 전파 반응,chain propagation reaction,
사슬 전파 반응,chain propagation reaction,
사슬 풀리,chain pulley,
연쇄 반응,chain reaction,
사슬 절단,chain scission,
사슬 강성도,chain stiffness,
사슬 종결 반응,chain termination reaction,
연쇄 종결 반응,chain termination reaction,
사슬 종결 반응,chain termination reaction,
연쇄 종결 반응,chain termination reaction,
사슬 전달,chain transfer,
체인 櫓chain wrench,
췌인 櫓chain wrench,
체인 櫓chain wrench,
췌인 櫓chain wrench,
사슬 저울,chainomatic balance,
의자 형태,chair conformation,
백묵,chalk,
용기,chamber,
방,chamber,
실,chamber,
용기,chamber,
방,chamber,
실,chamber,
용기,chamber,
방,chamber,
실,chamber,
연실 황산,chamber acid,
수실 조압 탱크,chamber surge tank,
유로,channel,
채널,channel,
통로,channel,
훔,channel,
유로,channel,
채널,channel,
통로,channel,
훔,channel,
유로,channel,
채널,channel,
통로,channel,
훔,channel,
유로,channel,
채널,channel,
통로,channel,
훔,channel,
편류,channeling,
기호,character,
부호,character,
특성,character,
형질,character,
기호,character,
부호,character,
특성,character,
형질,character,
기호,character,
부호,character,
특성,character,
형질,character,
기호,character,
부호,character,
특성,character,
형질,character,
특성 곡선,characteristic curve,
특성 방정식,characteristic equation,
특성 진동수,characteristic frequency,
특성 함수,characteristic function,
특성 길이,characteristic length,
특성 다항식,characteristic polynomial,
특성 온도,characteristic temperature,
특성 시험,characteristic test,
특성 시간,characteristic time,
특성 속도,characteristic velocity,
특성,characteristics,
특성화 인자,characterization factor,
목탄,charcoal,
숯,charcoal,
목탄,charcoal,
숯,charcoal,
목탄 선철,charcoal iron,
충전,charge,
하전,charge,
전하,charge,
충전,charge,
하전,charge,
전하,charge,
충전,charge,
하전,charge,
전하,charge,
전하 균형 조건,charge balance condition,
전하 운반체,charge carrier,
전하 밀도,charge density,
전하 전달 계수,charge transfer coefficient,
전하 전달 착물,charge transfer complex,
전하 전달 화합물,charge transfer compound,
전하 전달 반응,charge transfer reaction,
전하 전달 빛띠,charge transfer spectrum,
전하 전달 스드럼,charge transfer spectrum,
전하 전달 빛띠,charge transfer spectrum,
전하 전달 스드럼,charge transfer spectrum,
전하 가두기,charge trap,
전하 트n,charge trap,
전하 가두기,charge trap,
전하 트n,charge trap,
하전 박막,charged film,
충전,charging,
장입,charging,
충전,charging,
장입,charging,
충전 장치,charging apparatus,
장입 장치,charging apparatus,
충전 장치,charging apparatus,
장입 장치,charging apparatus,
충전 곡선,charging curve,
도표,chart,
도표지,chart,
도표,chart,
도표지,chart,
기본받침틀,chassis,
샤시,chassis,
기본받침틀,chassis,
샤시,chassis,
점검 계기,check valve,
역류방지 여닫개,chelate complex,
킬레이트 화합물,chelate compound,
킬레이트 효과,chelate effect,
킬레이트 고리,chelate ring,
킬레이트 수지,chelating agent,
킬레이트화 속도,chelation rate,
화학 흡수,chemical absorption,
화학 분석,chemical analysis,
화학 천칭,chemical balance,
화학 결합,chemical bond,
화학 화상,chemical burn,
화학 전지,chemical cell,
화학 변화,chemical change,
화학 착화,chemical complexing,
화학 조성,chemical composition,
화학 상수,chemical constant,
화학 제어,chemical control,
화학 방제,chemical control,
화학 제어,chemical control,
화학 방제,chemical control,
화학 전환,chemical conversion,
화학 전환율,chemical conversion,
화학 전환,chemical conversion,
화학 전환율,chemical conversion,
화학 자료,chemical data,
화학 유도체화반응,chemical derivatization,
화학 유도체화,chemical derivatization,
화학 유도체화반응,chemical derivatization,
화학 유도체화,chemical derivatization,
화학 에너지,chemical energy,
화학 에너지 저장,chemical energy storage,
화학 공학자,chemical engineer,
화학 공학,chemical engineering,
화학 공학 표준,chemical engineering standard,
화학 반응식,chemical equation,
화학 방정식,chemical equation,
화학 반응식,chemical equation,
화학 방정식,chemical equation,
화학 평형,chemical equilibrium,
화학 당량,chemical equivalent,
화학적 교환,chemical exchange,
화학반응 속도론,chemical kinetics,
화학 현미경법,chemical microscopy,
화학적 산소 요구량,chemical oxygen demand,
화학 물리학,chemical physics,
화학 공장,chemical plant,
화학 포텐셜,chemical potential,
화학 침전법,chemical precipitial,
화학 침전,chemical precipitial,
화학 침전법,chemical precipitial,
화학 침전,chemical precipitial,
화학 공정,chemical process,
화학 공정 공학,chemical process engineering,
화학 반응,chemical reaction equilibrium,
화학 반응 평형,chemical reaction flux,
화학 반응기,chemical reactor,
화학적 변위,chemical shift,
화학적 유사성,chemical similitude,
화학 구조,chemical structure,
화학 물질,chemical substance,
화학 합성,chemical synthesis,
화학 기술,chemical technology,
약품 처리,chemical treatment,
화학 처리,chemical treatment,
약품 처리,chemical treatment,
화학 처리,chemical treatment,
화학 기상 증착,chemical vapor deposition,
화학 무기,chemical weapon,
화학 병기,chemical weapon,
화학 무기,chemical weapon,
화학 병기,chemical weapon,
화학적 풍화,chemical weathering,
화학적 수득량,chemical yield,
화학적 수량,chemical yield,
화학적 수득량,chemical yield,
화학적 수량,chemical yield,
화공제품,chemicals,
화학제품,chemicals,
화공제품,chemicals,
화학제품,chemicals,
화학 발광,chemiluminescence,
화학기계 펄프,chemimechanical pulp,
화학흡착,chemisorption,
화학,chemistry,
화항조,chemostat,
키모스,chemostat,
화항조,chemostat,
키모스,chemostat,
화학자극운동,chemotaxis,
주화성,chemotaxis,
화학자극운동,chemotaxis,
주화성,chemotaxis,
칠레 초석,Chile saltpeter,
냉각 주형,chill mold,
급냉기,chiller,
굴뚝,chimney,
연돌,chimney,
굴뚝,chimney,
연돌,chimney,
굴뚝 통풍,chimney draft,
도자기,china,
쪽,chip,
,chip,
칩,chip,
부순돌,chip,
쪽,chip,
,chip,
칩,chip,
부순돌,chip,
쪽,chip,
,chip,
칩,chip,
부순돌,chip,
쪽,chip,
,chip,
칩,chip,
부순돌,chip,
쇄목기,chipper,
킬랄성,chirality,
손대칭성,chirality,
킬랄성,chirality,
손대칭성,chirality,
연소산염,chlorate,
염소화 처리,chlorination,
염소화반응,chlorination,
염소화 처리,chlorination,
염소화반응,chlorination,
아염소산염,chlorite,
클로로메틸화,chloromethylation,
클로로메틸화반응,chloromethylation,
클로로메틸화,chloromethylation,
클로로메틸화반응,chloromethylation,
엽록소,chlorophyll,
엽록체,chloroplast,
클로로씰휀화,chlorsulfenation,
클로로씰휀화반응,chlorsulfenation,
클로로씰휀화,chlorsulfenation,
클로로씰휀화반응,chlorsulfenation,
클로로씰휀화,chlorsulfonation,
클로로씰휀화반응,chlorsulfonation,
클로로씰휀화,chlorsulfonation,
클로로씰휀화반응,chlorsulfonation,
쵸크,choke,
질식,choking,
쵸킹,choking,
졸립,choking,
질식,choking,
쵸킹,choking,
졸립,choking,
질식,choking,
쵸킹,choking,
졸립,choking,
질식 가스,choking gas,
크로마토그램,chromatogram,
크로마토그래프,chromatograph,
크로마토그래프법,chromatography,
크롬 안료,chrome pigment,
아크롬산염,chromite,
색원체,chromogen,
색소단백질,'chromoprotein,
염색체,chromosome,
염색체 이상,chromosome aberration,
만성 기관지염,chronic bronchitis,
만성 질병,chronic disease,
만성 중독,chronic poison,
만성 독성,chronic toxicity,
대시간전류법,chronoamperometry,
대시간전위차법,chronopotentiometry,
,chuck,
슈트,chute,
활송장치,chute,
슈트,chute,
활송장치,chute,
유미입자,chylomicron,
씬더,cinder,
재,cinder,
씬더,cinder,
재,cinder,
옆자리 치환,cine substitution,
순환로,circuit,
회로,circuit,
순환로,circuit,
회로,circuit,
회로 차단기,circuit breaker,
회로 제어기,circuit controller,
회로 시험기,circuit tester,
원편광 복굴절,circular birefringence,
원판형 도표지 기록계,circular chart recorder,
원편광 2색성,circular dichroism,
원형 지느러미,circular fin,
순환 마그마 결정화조,circular magma crystallizer,
원형 물넘이둑,circular weir,
원형 위어,circular weir,
원형 물넘이둑,circular weir,
원형 위어,circular weir,
원형도,circularity,
원형성,circularity,
원형도,circularity,
원형성,circularity,
순환 푸레,circulating pump,
순환,circulation,
순환 속도,circulation flow,
씨스트론,cistron,
감귤류,citrus,
도시 가스,city gas,
집게,clamp,
집게 잡이,clamp holder,
클래페이른 방정식,Clapeyron equation,
정화기,clarifier,
청정 여과,clarifying filtration,
클라크 수,Clarke number,
급,class,
족,class,
급,class,
족,class,
분급,classification,
분류,classification,
분급,classification,
분류,classification,
분급장치,classifier,
클라우지우스 부등식,Clausius inequality,
점토,clay,
점토 광물,clay mineral,
청정 에너지,clean energy,
청정 연료,clean fuel,
청정 기술,clean technology,
세정기,cleaner,
세정제,cleaner,
청소기,cleaner,
세정기,cleaner,
세정제,cleaner,
청소기,cleaner,
세정기,cleaner,
세정제,cleaner,
청소기,cleaner,
세정,cleaning,
세척,cleaning,
청소,cleaning,
세정,cleaning,
세척,cleaning,
청소,cleaning,
세정,cleaning,
세척,cleaning,
청소,cleaning,
청소 구멍,cleaning hole,
청정도 등급,cleanliness class,
간극,clearance,
여유,clearance,
틈새,clearance,
간극,clearance,
여유,clearance,
틈새,clearance,
